 format: day,hour,value location:62_128 Start : 20220101 
 28, 1000, 90.000000 
 28, 1100, 72.000000 
 28, 1200, 0.000000 
 28, 1300, 63.000000 
 28, 1400, 45.000000 
 28, 1500, 56.000000 
 28, 1600, 45.000000 
 28, 1700, 68.000000 
 28, 1800, 90.000000 
 28, 1900, 63.000000 
 28, 2000, 83.000000 
 28, 2100, 63.000000 
 28, 2200, 45.000000 
 28, 2300, 63.000000 
 29, 0000, 60.000000 
 29, 0100, 67.000000 
 29, 0200, 221.000000 
 29, 0300, -1.000000 
 29, 0400, 90.000000 
 29, 0500, 117.000000 
 29, 0600, 119.000000 
 29, 0700, 63.000000 
 29, 0800, 315.000000 
 29, 0900, 66.000000 
 29, 1000, 74.000000 
 29, 1100, 76.000000 
 29, 1200, 76.000000 
 29, 1300, 56.000000 
 29, 1400, 72.000000 
 29, 1500, 0.000000 
 29, 1600, 72.000000 
 29, 1700, 83.000000 
 29, 1800, 90.000000 
 29, 1900, 74.000000 
 29, 2000, 90.000000 
 29, 2100, 72.000000 
 29, 2200, 72.000000 
 29, 2300, 77.000000 
 30, 0000, 90.000000 
 30, 0100, 69.000000 
 30, 0200, 180.000000 
 30, 0300, 127.000000 
 30, 0400, 74.000000 
 30, 0500, 146.000000 
 30, 0600, 67.000000 
 30, 0700, 304.000000 
 30, 0800, 333.000000 
 30, 0900, 65.000000 
 30, 1000, 63.000000 
 30, 1100, 72.000000 
 30, 1200, 360.000000 
 30, 1300, 45.000000 
 30, 1400, 63.000000 
 30, 1500, 76.000000 
 30, 1600, 39.000000 
 30, 1700, 68.000000 
 30, 1800, 63.000000 
 30, 1900, 53.000000 
 30, 2000, 74.000000 
 30, 2100, 68.000000 
 30, 2200, 79.000000 
 30, 2300, 78.000000 
 Start : 20221001 
 1, 0000, 76.000000 
 1, 0100, 117.000000 
 1, 0200, 174.000000 
 1, 0300, 113.000000 
 1, 0400, 225.000000 
 1, 0500, 90.000000 
 1, 0600, 90.000000 
 1, 0700, 66.000000 
 1, 0800, 90.000000 
 1, 0900, 59.000000 
 1, 1000, 72.000000 
 1, 1100, 49.000000 
 1, 1200, 81.000000 
 1, 1300, 360.000000 
 1, 1400, 58.000000 
 1, 1500, 56.000000 
 1, 1600, 66.000000 
 1, 1700, 63.000000 
 1, 1800, 45.000000 
 1, 1900, 72.000000 
 1, 2000, 72.000000 
 1, 2100, 72.000000 
 1, 2200, 90.000000 
 1, 2300, 45.000000 
 2, 0000, 104.000000 
 2, 0100, 0.000000 
 2, 0200, 129.000000 
 2, 0300, 83.000000 
 2, 0400, 72.000000 
 2, 0500, 77.000000 
 2, 0600, 72.000000 
 2, 0700, 198.000000 
 2, 0800, 288.000000 
 2, 0900, 54.000000 
 2, 1000, 24.000000 
 2, 1100, 72.000000 
 2, 1200, 70.000000 
 2, 1300, 41.000000 
 2, 1400, 333.000000 
 2, 1500, 60.000000 
 2, 1600, 45.000000 
 2, 1700, 78.000000 
 2, 1800, 66.000000 
 2, 1900, 90.000000 
 2, 2000, 63.000000 
 2, 2100, 45.000000 
 2, 2200, 74.000000 
 2, 2300, 73.000000 
 3, 0000, 66.000000 
 3, 0100, 69.000000 
 3, 0200, 66.000000 
 3, 0300, 63.000000 
 3, 0400, 252.000000 
 3, 0500, 233.000000 
 3, 0600, 230.000000 
 3, 0700, 239.000000 
 3, 0800, 233.000000 
 3, 0900, 247.000000 
 3, 1000, 247.000000 
 3, 1100, 225.000000 
 3, 1200, 276.000000 
 3, 1300, 234.000000 
 3, 1400, 270.000000 
 3, 1500, 257.000000 
 3, 1600, 270.000000 
 3, 1700, 0.000000 
 3, 1800, 323.000000 
 3, 1900, 315.000000 
 3, 2000, 301.000000 
 3, 2100, 256.000000 
 3, 2200, 135.000000 
 3, 2300, 253.000000 
 4, 0000, 241.000000 
 4, 0100, 253.000000 
 4, 0200, 335.000000 
 4, 0300, 260.000000 
 4, 0400, 360.000000 
 4, 0500, 72.000000 
 4, 0600, 63.000000 
 4, 0700, 12.000000 
 4, 0800, 27.000000 
 4, 0900, 72.000000 
 4, 1000, 315.000000 
 4, 1100, 74.000000 
 4, 1200, 329.000000 
 4, 1300, 59.000000 
 4, 1400, 86.000000 
 4, 1500, 76.000000 
 4, 1600, 85.000000 
 4, 1700, 288.000000 
 4, 1800, 27.000000 
 4, 1900, 87.000000 
 4, 2000, -1.000000 
 4, 2100, 96.000000 
 4, 2200, 90.000000 
 4, 2300, 83.000000 
 5, 0000, 75.000000 
 5, 0100, 97.000000 
 5, 0200, 117.000000 
 5, 0300, -1.000000 
 5, 0400, 293.000000 
 5, 0500, 90.000000 
 5, 0600, 270.000000 
 5, 0700, 80.000000 
 5, 0800, 342.000000 
 5, 0900, 68.000000 
 5, 1000, 76.000000 
 5, 1100, 90.000000 
 5, 1200, 68.000000 
 5, 1300, 81.000000 
 5, 1400, 63.000000 
 5, 1500, -1.000000 
 5, 1600, 45.000000 
 5, 1700, 81.000000 
 5, 1800, 60.000000 
 5, 1900, 83.000000 
 5, 2000, 45.000000 
 5, 2100, 72.000000 
 5, 2200, 50.000000 
 5, 2300, 83.000000 
 6, 0000, 54.000000 
 6, 0100, 62.000000 
 6, 0200, 87.000000 
 6, 0300, 45.000000 
 6, 0400, 94.000000 
 6, 0500, 117.000000 
 6, 0600, 59.000000 
 6, 0700, 97.000000 
 6, 0800, 56.000000 
 6, 0900, 72.000000 
 6, 1000, 84.000000 
 6, 1100, 0.000000 
 6, 1200, 72.000000 
 6, 1300, 0.000000 
 6, 1400, 68.000000 
 6, 1500, 63.000000 
 6, 1600, -1.000000 
 6, 1700, 79.000000 
 6, 1800, 322.000000 
 6, 1900, 349.000000 
 6, 2000, 74.000000 
 6, 2100, 0.000000 
 6, 2200, 337.000000 
 6, 2300, 329.000000 
 7, 0000, 72.000000 
 7, 0100, 343.000000 
 7, 0200, 311.000000 
 7, 0300, 321.000000 
 7, 0400, 321.000000 
 7, 0500, 326.000000 
 7, 0600, 330.000000 
 7, 0700, 331.000000 
 7, 0800, 339.000000 
 7, 0900, 90.000000 
 7, 1000, 90.000000 
 7, 1100, 81.000000 
 7, 1200, 90.000000 
 7, 1300, 37.000000 
 7, 1400, 79.000000 
 7, 1500, 72.000000 
 7, 1600, 68.000000 
 7, 1700, 90.000000 
 7, 1800, 72.000000 
 7, 1900, 72.000000 
 7, 2000, 76.000000 
 7, 2100, 77.000000 
 7, 2200, 81.000000 
 7, 2300, 73.000000 
 8, 0000, 82.000000 
 8, 0100, 121.000000 
 8, 0200, 82.000000 
 8, 0300, 113.000000 
 8, 0400, 123.000000 
 8, 0500, 112.000000 
 8, 0600, 126.000000 
 8, 0700, 121.000000 
 8, 0800, 63.000000 
 8, 0900, 79.000000 
 8, 1000, 81.000000 
 8, 1100, 58.000000 
 8, 1200, 0.000000 
 8, 1300, 45.000000 
 8, 1400, 83.000000 
 8, 1500, 69.000000 
 8, 1600, 72.000000 
 8, 1700, 66.000000 
 8, 1800, 74.000000 
 8, 1900, 74.000000 
 8, 2000, 34.000000 
 8, 2100, 90.000000 
 8, 2200, 60.000000 
 8, 2300, 323.000000 
 9, 0000, 90.000000 
 9, 0100, 143.000000 
 9, 0200, 96.000000 
 9, 0300, 63.000000 
 9, 0400, 67.000000 
 9, 0500, 72.000000 
 9, 0600, 63.000000 
 9, 0700, 84.000000 
 9, 0800, 121.000000 
 9, 0900, 205.000000 
 9, 1000, 270.000000 
 9, 1100, 0.000000 
 9, 1200, 0.000000 
 9, 1300, 68.000000 
 9, 1400, 0.000000 
 9, 1500, 259.000000 
 9, 1600, 257.000000 
 9, 1700, 276.000000 
 9, 1800, 279.000000 
 9, 1900, 279.000000 
 9, 2000, 276.000000 
 9, 2100, 300.000000 
 9, 2200, 280.000000 
 9, 2300, 258.000000 
 10, 0000, 290.000000 
 10, 0100, 264.000000 
 10, 0200, 254.000000 
 10, 0300, 238.000000 
 10, 0400, 265.000000 
 10, 0500, 267.000000 
 10, 0600, 253.000000 
 10, 0700, 251.000000 
 10, 0800, 283.000000 
 10, 0900, 285.000000 
 10, 1000, 276.000000 
 10, 1100, 277.000000 
 10, 1200, 270.000000 
 10, 1300, 281.000000 
 10, 1400, 277.000000 
 10, 1500, 278.000000 
 10, 1600, 347.000000 
 10, 1700, 331.000000 
 10, 1800, 274.000000 
 10, 1900, 286.000000 
 10, 2000, 270.000000 
 10, 2100, 294.000000 
 10, 2200, 349.000000 
 10, 2300, 335.000000 
 11, 0000, 294.000000 
 11, 0100, 300.000000 
 11, 0200, 277.000000 
 11, 0300, 357.000000 
 11, 0400, 250.000000 
 11, 0500, 253.000000 
 11, 0600, 287.000000 
 11, 0700, 303.000000 
 11, 0800, 287.000000 
 11, 0900, 71.000000 
 11, 1000, 69.000000 
 11, 1100, 62.000000 
 11, 1200, 68.000000 
 11, 1300, 81.000000 
 11, 1400, 19.000000 
 11, 1500, 60.000000 
 11, 1600, 62.000000 
 11, 1700, 41.000000 
 11, 1800, 76.000000 
 11, 1900, 27.000000 
 11, 2000, 52.000000 
 11, 2100, 62.000000 
 11, 2200, 70.000000 
 11, 2300, 76.000000 
 12, 0000, 69.000000 
 12, 0100, 42.000000 
 12, 0200, 108.000000 
 12, 0300, 92.000000 
 12, 0400, 92.000000 
 12, 0500, 105.000000 
 12, 0600, 95.000000 
 12, 0700, 85.000000 
 12, 0800, 89.000000 
 12, 0900, 56.000000 
 12, 1000, 47.000000 
 12, 1100, 65.000000 
 12, 1200, 77.000000 
 12, 1300, 88.000000 
 12, 1400, 52.000000 
 12, 1500, 59.000000 
 12, 1600, 68.000000 
 12, 1700, 74.000000 
 12, 1800, 97.000000 
 12, 1900, 91.000000 
 12, 2000, 38.000000 
 12, 2100, 66.000000 
 12, 2200, 74.000000 
 12, 2300, 79.000000 
 13, 0000, 64.000000 
 13, 0100, 134.000000 
 13, 0200, 106.000000 
 13, 0300, 359.000000 
 13, 0400, 89.000000 
 13, 0500, 58.000000 
 13, 0600, 41.000000 
 13, 0700, 63.000000 
 13, 0800, 54.000000 
 13, 0900, 81.000000 
 13, 1000, 71.000000 
 13, 1100, 35.000000 
 13, 1200, 346.000000 
 13, 1300, 86.000000 
 13, 1400, 47.000000 
 13, 1500, 75.000000 
 13, 1600, 43.000000 
 13, 1700, 69.000000 
 13, 1800, 69.000000 
 13, 1900, 64.000000 
 13, 2000, 345.000000 
 13, 2100, 72.000000 
 13, 2200, 78.000000 
 13, 2300, 75.000000 
 14, 0000, 61.000000 
 14, 0100, 297.000000 
 14, 0200, 285.000000 
 14, 0300, 71.000000 
 14, 0400, 59.000000 
 14, 0500, 318.000000 
 14, 0600, 42.000000 
 14, 0700, 70.000000 
 14, 0800, 66.000000 
 14, 0900, 69.000000 
 14, 1000, 52.000000 
 14, 1100, 83.000000 
 14, 1200, 0.000000 
 14, 1300, 68.000000 
 14, 1400, 0.000000 
 14, 1500, 62.000000 
 14, 1600, 54.000000 
 14, 1700, 63.000000 
 14, 1800, 70.000000 
 14, 1900, 71.000000 
 14, 2000, 76.000000 
 14, 2100, 57.000000 
 14, 2200, 83.000000 
 14, 2300, 69.000000 
 15, 0000, 76.000000 
 15, 0100, 346.000000 
 15, 0200, 164.000000 
 15, 0300, 122.000000 
 15, 0400, 24.000000 
 15, 0500, 262.000000 
 15, 0600, 0.000000 
 15, 0700, 84.000000 
 15, 0800, 67.000000 
 15, 0900, 74.000000 
 15, 1000, 69.000000 
 15, 1100, 107.000000 
 15, 1200, 27.000000 
 15, 1300, 61.000000 
 15, 1400, 51.000000 
 15, 1500, 91.000000 
 15, 1600, 65.000000 
 15, 1700, 35.000000 
 15, 1800, 47.000000 
 15, 1900, 76.000000 
 15, 2000, 30.000000 
 15, 2100, 119.000000 
 15, 2200, 300.000000 
 15, 2300, 67.000000 
 16, 0000, 89.000000 
 16, 0100, 123.000000 
 16, 0200, 279.000000 
 16, 0300, 353.000000 
 16, 0400, 194.000000 
 16, 0500, 20.000000 
 16, 0600, 16.000000 
 16, 0700, 314.000000 
 16, 0800, 69.000000 
 16, 0900, 67.000000 
 16, 1000, 110.000000 
 16, 1100, 66.000000 
 16, 1200, 70.000000 
 16, 1300, 59.000000 
 16, 1400, 58.000000 
 16, 1500, 261.000000 
 16, 1600, 324.000000 
 16, 1700, 263.000000 
 16, 1800, 263.000000 
 16, 1900, 287.000000 
 16, 2000, 321.000000 
 16, 2100, 290.000000 
 16, 2200, 281.000000 
 16, 2300, 265.000000 
 17, 0000, 275.000000 
 17, 0100, 278.000000 
 17, 0200, 265.000000 
 17, 0300, 259.000000 
 17, 0400, 277.000000 
 17, 0500, 258.000000 
 17, 0600, 264.000000 
 17, 0700, 258.000000 
 17, 0800, 293.000000 
 17, 0900, 286.000000 
 17, 1000, 283.000000 
 17, 1100, 254.000000 
 17, 1200, 68.000000 
 17, 1300, 51.000000 
 17, 1400, 75.000000 
 17, 1500, 68.000000 
 17, 1600, 63.000000 
 17, 1700, 68.000000 
 17, 1800, 55.000000 
 17, 1900, 56.000000 
 17, 2000, 79.000000 
 17, 2100, 87.000000 
 17, 2200, 78.000000 
 17, 2300, 333.000000 
 18, 0000, 311.000000 
 18, 0100, 318.000000 
 18, 0200, 183.000000 
 18, 0300, 262.000000 
 18, 0400, 306.000000 
 18, 0500, 256.000000 
 18, 0600, 273.000000 
 18, 0700, 290.000000 
 18, 0800, 258.000000 
 18, 0900, 67.000000 
 18, 1000, 63.000000 
 18, 1100, 64.000000 
 18, 1200, 71.000000 
 18, 1300, 98.000000 
 18, 1400, 66.000000 
 18, 1500, 42.000000 
 18, 1600, 72.000000 
 18, 1700, 105.000000 
 18, 1800, 56.000000 
 18, 1900, 64.000000 
 18, 2000, 58.000000 
 18, 2100, 59.000000 
 18, 2200, 69.000000 
 18, 2300, 80.000000 
 19, 0000, 79.000000 
 19, 0100, 74.000000 
 19, 0200, 276.000000 
 19, 0300, 238.000000 
 19, 0400, 181.000000 
 19, 0500, 324.000000 
 19, 0600, 282.000000 
 19, 0700, 280.000000 
 19, 0800, 63.000000 
 19, 0900, 69.000000 
 19, 1000, 84.000000 
 19, 1100, 72.000000 
 19, 1200, 70.000000 
 19, 1300, 36.000000 
 19, 1400, 62.000000 
 19, 1500, 64.000000 
 19, 1600, 75.000000 
 19, 1700, 75.000000 
 19, 1800, 70.000000 
 19, 1900, 79.000000 
 19, 2000, 68.000000 
 19, 2100, 59.000000 
 19, 2200, 84.000000 
 19, 2300, 71.000000 
 20, 0000, 72.000000 
 20, 0100, 113.000000 
 20, 0200, 242.000000 
 20, 0300, 281.000000 
 20, 0400, 160.000000 
 20, 0500, 323.000000 
 20, 0600, 264.000000 
 20, 0700, 278.000000 
 20, 0800, 0.000000 
 20, 0900, 70.000000 
 20, 1000, 72.000000 
 20, 1100, 30.000000 
 20, 1200, 94.000000 
 20, 1300, 19.000000 
 20, 1400, 74.000000 
 20, 1500, 71.000000 
 20, 1600, 48.000000 
 20, 1700, 71.000000 
 20, 1800, 37.000000 
 20, 1900, 73.000000 
 20, 2000, 54.000000 
 20, 2100, 67.000000 
 20, 2200, 72.000000 
 20, 2300, 85.000000 
 21, 0000, 50.000000 
 21, 0100, 336.000000 
 21, 0200, 87.000000 
 21, 0300, 241.000000 
 21, 0400, 203.000000 
 21, 0500, 243.000000 
 21, 0600, 267.000000 
 21, 0700, 261.000000 
 21, 0800, 255.000000 
 21, 0900, 74.000000 
 21, 1000, 52.000000 
 21, 1100, 53.000000 
 21, 1200, 75.000000 
 21, 1300, 72.000000 
 21, 1400, 76.000000 
 21, 1500, 65.000000 
 21, 1600, 57.000000 
 21, 1700, 75.000000 
 21, 1800, 50.000000 
 21, 1900, 44.000000 
 21, 2000, 55.000000 
 21, 2100, 66.000000 
 21, 2200, 81.000000 
 21, 2300, 93.000000 
 22, 0000, 176.000000 
 22, 0100, 259.000000 
 22, 0200, 195.000000 
 22, 0300, 255.000000 
 22, 0400, 339.000000 
 22, 0500, 270.000000 
 22, 0600, 264.000000 
 22, 0700, 253.000000 
 22, 0800, 280.000000 
 22, 0900, 245.000000 
 22, 1000, 66.000000 
 22, 1100, 69.000000 
 22, 1200, 254.000000 
 22, 1300, 64.000000 
 22, 1400, 79.000000 
 22, 1500, 40.000000 
 22, 1600, 2.000000 
 22, 1700, 69.000000 
 22, 1800, 69.000000 
 22, 1900, 64.000000 
 22, 2000, 68.000000 
 22, 2100, 79.000000 
 22, 2200, 73.000000 
 22, 2300, 334.000000 
 23, 0000, 338.000000 
 23, 0100, 313.000000 
 23, 0200, 336.000000 
 23, 0300, 332.000000 
 23, 0400, 355.000000 
 23, 0500, 329.000000 
 23, 0600, 312.000000 
 23, 0700, 333.000000 
 23, 0800, 329.000000 
 23, 0900, 273.000000 
 23, 1000, 274.000000 
 23, 1100, 273.000000 
 23, 1200, 285.000000 
 23, 1300, 329.000000 
 23, 1400, 67.000000 
 23, 1500, 65.000000 
 23, 1600, 70.000000 
 23, 1700, 40.000000 
 23, 1800, 48.000000 
 23, 1900, 65.000000 
 23, 2000, 66.000000 
 23, 2100, 72.000000 
 23, 2200, 86.000000 
 23, 2300, 331.000000 
 24, 0000, 312.000000 
 24, 0100, 353.000000 
 24, 0200, 7.000000 
 24, 0300, 323.000000 
 24, 0400, 355.000000 
 24, 0500, 319.000000 
 24, 0600, 349.000000 
 24, 0700, 260.000000 
 24, 0800, 323.000000 
 24, 0900, 20.000000 
 24, 1000, 70.000000 
 24, 1100, 72.000000 
 24, 1200, 56.000000 
 24, 1300, 68.000000 
 24, 1400, 76.000000 
 24, 1500, 94.000000 
 24, 1600, 75.000000 
 24, 1700, 82.000000 
 24, 1800, 72.000000 
 24, 1900, 55.000000 
 24, 2000, 59.000000 
 24, 2100, 80.000000 
 24, 2200, 80.000000 
 24, 2300, 109.000000 
 25, 0000, 71.000000 
 25, 0100, 89.000000 
 25, 0200, 65.000000 
 25, 0300, 75.000000 
 25, 0400, 23.000000 
 25, 0500, 32.000000 
 25, 0600, 104.000000 
 25, 0700, 88.000000 
 25, 0800, 67.000000 
 25, 0900, 57.000000 
 25, 1000, 62.000000 
 25, 1100, 65.000000 
 25, 1200, 78.000000 
 25, 1300, 74.000000 
 25, 1400, 73.000000 
 25, 1500, 76.000000 
 25, 1600, 80.000000 
 25, 1700, 82.000000 
 25, 1800, 66.000000 
 25, 1900, 57.000000 
 25, 2000, 48.000000 
 25, 2100, -1.000000 
 25, 2200, 78.000000 
 25, 2300, 67.000000 
 26, 0000, 83.000000 
 26, 0100, 83.000000 
 26, 0200, 172.000000 
 26, 0300, 262.000000 
 26, 0400, 249.000000 
 26, 0500, 235.000000 
 26, 0600, 114.000000 
 26, 0700, 69.000000 
 26, 0800, 68.000000 
 26, 0900, 80.000000 
 26, 1000, 70.000000 
 26, 1100, 65.000000 
 26, 1200, 56.000000 
 26, 1300, 87.000000 
 26, 1400, 74.000000 
 26, 1500, 90.000000 
 26, 1600, 82.000000 
 26, 1700, 73.000000 
 26, 1800, 67.000000 
 26, 1900, 66.000000 
 26, 2000, 79.000000 
 26, 2100, 68.000000 
 26, 2200, 44.000000 
 26, 2300, 57.000000 
 27, 0000, 189.000000 
 27, 0100, 255.000000 
 27, 0200, 261.000000 
 27, 0300, 274.000000 
 27, 0400, 214.000000 
 27, 0500, 292.000000 
 27, 0600, 247.000000 
 27, 0700, 255.000000 
 27, 0800, 262.000000 
 27, 0900, 254.000000 
 27, 1000, 80.000000 
 27, 1100, 68.000000 
 27, 1200, 64.000000 
 27, 1300, 87.000000 
 27, 1400, 60.000000 
 27, 1500, 74.000000 
 27, 1600, 58.000000 
 27, 1700, 52.000000 
 27, 1800, 99.000000 
 27, 1900, 75.000000 
 27, 2000, 74.000000 
 27, 2100, 44.000000 
 27, 2200, 78.000000 
 27, 2300, 98.000000 
 28, 0000, 68.000000 
 28, 0100, 331.000000 
 28, 0200, 178.000000 
 28, 0300, 73.000000 
 28, 0400, 223.000000 
 28, 0500, 246.000000 
 28, 0600, 122.000000 
 28, 0700, 98.000000 
 28, 0800, 74.000000 
 28, 0900, 77.000000 
 28, 1000, 63.000000 
 28, 1100, 74.000000 
 28, 1200, 68.000000 
 28, 1300, 56.000000 
 28, 1400, 69.000000 
 28, 1500, 42.000000 
 28, 1600, 62.000000 
 28, 1700, 59.000000 
 28, 1800, 69.000000 
 28, 1900, 74.000000 
 28, 2000, 85.000000 
 28, 2100, 71.000000 
 28, 2200, 65.000000 
 28, 2300, 96.000000 
 29, 0000, 56.000000 
 29, 0100, 84.000000 
 29, 0200, 101.000000 
 29, 0300, 200.000000 
 29, 0400, 220.000000 
 29, 0500, 243.000000 
 29, 0600, 234.000000 
 29, 0700, 91.000000 
 29, 0800, 63.000000 
 29, 0900, 82.000000 
 29, 1000, 9.000000 
 29, 1100, 69.000000 
 29, 1200, 80.000000 
 29, 1300, 54.000000 
 29, 1400, 0.000000 
 29, 1500, 80.000000 
 29, 1600, 68.000000 
 29, 1700, 77.000000 
 29, 1800, 75.000000 
 29, 1900, 54.000000 
 29, 2000, 59.000000 
 29, 2100, 92.000000 
 29, 2200, 76.000000 
 29, 2300, 98.000000 
 30, 0000, 69.000000 
 30, 0100, 123.000000 
 30, 0200, 103.000000 
 30, 0300, 101.000000 
 30, 0400, 230.000000 
 30, 0500, 159.000000 
 30, 0600, 130.000000 
 30, 0700, 85.000000 
 30, 0800, 67.000000 
 30, 0900, 70.000000 
 30, 1000, 65.000000 
 30, 1100, 67.000000 
 30, 1200, 47.000000 
 30, 1300, 78.000000 
 30, 1400, 55.000000 
 30, 1500, 76.000000 
 30, 1600, 70.000000 
 30, 1700, 67.000000 
 30, 1800, 81.000000 
 30, 1900, 80.000000 
 30, 2000, 84.000000 
 30, 2100, 85.000000 
 30, 2200, 82.000000 
 30, 2300, 73.000000 
 31, 0000, 129.000000 
 31, 0100, 99.000000 
 31, 0200, 143.000000 
 31, 0300, 263.000000 
 31, 0400, 293.000000 
 31, 0500, 178.000000 
 31, 0600, 301.000000 
 31, 0700, 236.000000 
 31, 0800, 234.000000 
 31, 0900, 69.000000 
 31, 1000, 68.000000 
 31, 1100, 80.000000 
 31, 1200, 72.000000 
 31, 1300, 68.000000 
 31, 1400, 64.000000 
 31, 1500, 62.000000 
 31, 1600, 79.000000 
 31, 1700, 0.000000 
 31, 1800, 79.000000 
 31, 1900, 70.000000 
 31, 2000, 58.000000 
 31, 2100, 72.000000 
 31, 2200, 87.000000 
 31, 2300, 67.000000 
 Start : 20221101 
 1, 0000, 95.000000 
 1, 0100, 126.000000 
 1, 0200, 122.000000 
 1, 0300, 247.000000 
 1, 0400, 345.000000 
 1, 0500, 274.000000 
 1, 0600, 279.000000 
 1, 0700, 257.000000 
 1, 0800, 53.000000 
 1, 0900, 74.000000 
 1, 1000, 3.000000 
 1, 1100, 74.000000 
 1, 1200, 61.000000 
 1, 1300, 70.000000 
 1, 1400, 82.000000 
 1, 1500, 64.000000 
 1, 1600, 88.000000 
 1, 1700, 72.000000 
 1, 1800, 27.000000 
 1, 1900, 65.000000 
 1, 2000, 76.000000 
 1, 2100, 74.000000 
 1, 2200, 71.000000 
 1, 2300, 65.000000 
 2, 0000, 83.000000 
 2, 0100, 72.000000 
 2, 0200, 152.000000 
 2, 0300, 243.000000 
 2, 0400, 240.000000 
 2, 0500, 247.000000 
 2, 0600, 260.000000 
 2, 0700, 257.000000 
 2, 0800, 296.000000 
 2, 0900, 69.000000 
 2, 1000, 58.000000 
 2, 1100, 82.000000 
 2, 1200, 84.000000 
 2, 1300, 69.000000 
 2, 1400, 110.000000 
 2, 1500, 85.000000 
 2, 1600, 87.000000 
 2, 1700, 77.000000 
 2, 1800, 83.000000 
 2, 1900, 84.000000 
 2, 2000, 95.000000 
 2, 2100, 60.000000 
 2, 2200, 82.000000 
 2, 2300, 70.000000 
 3, 0000, 70.000000 
 3, 0100, 120.000000 
 3, 0200, 249.000000 
 3, 0300, -1.000000 
 3, 0400, 269.000000 
 3, 0500, 284.000000 
 3, 0600, 274.000000 
 3, 0700, 291.000000 
 3, 0800, 260.000000 
 3, 0900, 281.000000 
 3, 1000, 283.000000 
 3, 1100, 122.000000 
 3, 1200, 75.000000 
 3, 1300, 128.000000 
 3, 1400, 269.000000 
 3, 1500, 288.000000 
 3, 1600, 8.000000 
 3, 1700, 70.000000 
 3, 1800, 69.000000 
 3, 1900, 69.000000 
 3, 2000, 70.000000 
 3, 2100, 66.000000 
 3, 2200, 89.000000 
 3, 2300, 349.000000 
 4, 0000, 352.000000 
 4, 0100, 360.000000 
 4, 0200, 332.000000 
 4, 0300, 327.000000 
 4, 0400, 282.000000 
 4, 0500, 315.000000 
 4, 0600, 270.000000 
 4, 0700, 285.000000 
 4, 0800, 275.000000 
 4, 0900, 265.000000 
 4, 1000, 60.000000 
 4, 1100, 65.000000 
 4, 1200, 65.000000 
 4, 1300, 338.000000 
 4, 1400, 7.000000 
 4, 1500, 71.000000 
 4, 1600, 72.000000 
 4, 1700, 72.000000 
 4, 1800, 74.000000 
 4, 1900, 78.000000 
 4, 2000, 63.000000 
 4, 2100, 84.000000 
 4, 2200, 76.000000 
 4, 2300, 74.000000 
 5, 0000, 76.000000 
 5, 0100, 197.000000 
 5, 0200, 252.000000 
 5, 0300, 145.000000 
 5, 0400, 126.000000 
 5, 0500, 248.000000 
 5, 0600, 271.000000 
 5, 0700, 254.000000 
 5, 0800, 281.000000 
 5, 0900, 253.000000 
 5, 1000, 68.000000 
 5, 1100, 70.000000 
 5, 1200, 79.000000 
 5, 1300, 64.000000 
 5, 1400, 79.000000 
 5, 1500, 76.000000 
 5, 1600, 71.000000 
 5, 1700, 53.000000 
 5, 1800, 54.000000 
 5, 1900, 66.000000 
 5, 2000, 60.000000 
 5, 2100, 57.000000 
 5, 2200, 79.000000 
 5, 2300, 73.000000 
 6, 0000, 79.000000 
 6, 0100, 96.000000 
 6, 0200, 223.000000 
 6, 0300, 177.000000 
 6, 0400, 258.000000 
 6, 0500, 226.000000 
 6, 0600, 222.000000 
 6, 0700, 236.000000 
 6, 0800, 67.000000 
 6, 0900, 71.000000 
 6, 1000, 62.000000 
 6, 1100, 50.000000 
 6, 1200, 68.000000 
 6, 1300, 51.000000 
 6, 1400, 55.000000 
 6, 1500, 82.000000 
 6, 1600, 54.000000 
 6, 1700, 57.000000 
 6, 1800, 73.000000 
 6, 1900, 91.000000 
 6, 2000, 59.000000 
 6, 2100, 60.000000 
 6, 2200, 60.000000 
 6, 2300, 84.000000 
 7, 0000, 68.000000 
 7, 0100, 133.000000 
 7, 0200, 108.000000 
 7, 0300, 89.000000 
 7, 0400, 160.000000 
 7, 0500, 247.000000 
 7, 0600, 254.000000 
 7, 0700, 255.000000 
 7, 0800, 267.000000 
 7, 0900, 293.000000 
 7, 1000, 73.000000 
 7, 1100, 56.000000 
 7, 1200, 75.000000 
 7, 1300, 122.000000 
 7, 1400, 336.000000 
 7, 1500, 58.000000 
 7, 1600, 47.000000 
 7, 1700, 89.000000 
 7, 1800, 35.000000 
 7, 1900, 69.000000 
 7, 2000, 99.000000 
 7, 2100, 68.000000 
 7, 2200, 71.000000 
 7, 2300, 65.000000 
 8, 0000, 65.000000 
 8, 0100, 253.000000 
 8, 0200, 219.000000 
 8, 0300, 270.000000 
 8, 0400, 250.000000 
 8, 0500, 261.000000 
 8, 0600, 280.000000 
 8, 0700, 289.000000 
 8, 0800, 66.000000 
 8, 0900, 84.000000 
 8, 1000, 70.000000 
 8, 1100, 54.000000 
 8, 1200, 73.000000 
 8, 1300, 70.000000 
 8, 1400, 56.000000 
 8, 1500, 69.000000 
 8, 1600, 72.000000 
 8, 1700, 79.000000 
 8, 1800, 61.000000 
 8, 1900, 51.000000 
 8, 2000, 65.000000 
 8, 2100, 81.000000 
